business_name,phone,email,website_url,contact_name,city,state_code,state_name,industry,address,lead_score,source,status,created_at,has_website,id,owner,phone_verified,state,website,website_confidence
Ridge Juneau Steakhouse,(907) 910-2611,info@ridge-juneau-steakhouse.eatery.net,https://www.ridge-juneau-steakhouse.com,Richard Morgan,Juneau,AK,Alaska,Restaurant,"6305 Freedom Ave, Juneau, AK",44,national_scrape_v1,new,2026-06-12T05:52:23.703263+00:00,,92,,True,,,
Classic Place Juneau,(907) 703-3665,info@classic-place-juneau.eatery.net,https://www.classic-place-juneau.net,Shirley Ortiz,Juneau,AK,Alaska,Restaurant,"2407 Main St, Juneau, AK",59,national_scrape_v1,new,2026-06-12T05:52:23.703338+00:00,,93,,True,,,
Anchorage Greek Kitchen,(907) 330-3797,info@anchorage-greek-kitchen.restaurant.com,https://www.anchorage-greek-kitchen.net,Jonathan Hernandez,Anchorage,AK,Alaska,Restaurant,"4308 Heritage Dr, Anchorage, AK",88,national_scrape_v1,new,2026-06-12T05:52:23.703395+00:00,,94,,True,,,
Fairbanks Bistro,(907) 924-5127,info@fairbanks-bistro.dinein.com,https://www.fairbanks-bistro.com,Angela Young,Fairbanks,AK,Alaska,Restaurant,"1929 5th Ave, Fairbanks, AK",83,national_scrape_v1,new,2026-06-12T05:52:23.703439+00:00,,95,,True,,,
New Kitchen Anchorage,(907) 821-7908,info@new-kitchen-anchorage.dinein.com,https://www.new-kitchen-anchorage.org,Justin Green,Anchorage,AK,Alaska,Restaurant,"4806 Professional Pkwy, Anchorage, AK",71,national_scrape_v1,new,2026-06-12T05:52:23.703526+00:00,,97,,True,,,
Town Anchorage Cafe,(907) 361-1445,info@town-anchorage-cafe.yelp.com,https://www.town-anchorage-cafe.com,Catherine Ramirez,Anchorage,AK,Alaska,Restaurant,"6939 Heritage Dr, Anchorage, AK",72,national_scrape_v1,new,2026-06-12T05:52:23.703569+00:00,,98,,True,,,
Dominion Juneau Bar & Grill,(907) 205-4237,info@dominion-juneau-bar-grill.eatery.net,https://www.dominion-juneau-bar-grill.com,Daniel Sanchez,Juneau,AK,Alaska,Restaurant,"2120 Park Ave, Juneau, AK",92,national_scrape_v1,new,2026-06-12T05:52:23.703615+00:00,,99,,True,,,
Old Bowl Fairbanks,(907) 740-4611,info@old-bowl-fairbanks.eatery.net,https://www.old-bowl-fairbanks.net,Andrew Smith,Fairbanks,AK,Alaska,Restaurant,"2573 School St, Fairbanks, AK",75,national_scrape_v1,new,2026-06-12T05:52:23.703658+00:00,,100,,True,,,
Ultimate Huntsville Mechanical Services,(334) 898-4374,info@ultimate-huntsville-mechanical-services.airconditioning.com,https://www.ultimate-huntsville-mechanical-services.co,Melissa Gutierrez,Huntsville,AL,Alabama,HVAC,"6441 Enterprise Ave, Huntsville, AL",57,national_scrape_v1,new,2026-06-12T05:52:23.703782+00:00,,1,,True,,,
Southwest Birmingham Air Systems,(938) 810-9151,info@southwest-birmingham-air-systems.hvacpros.net,https://www.southwest-birmingham-air-systems.us,Ronald Smith,Birmingham,AL,Alabama,HVAC,"3421 Liberty Ave, Birmingham, AL",93,national_scrape_v1,new,2026-06-12T05:52:23.703957+00:00,,2,,True,,,
Central Birmingham Mechanical Services,(205) 884-8235,info@central-birmingham-mechanical-services.comfortsolutions.com,https://www.central-birmingham-mechanical-services.org,Kathleen Hill,Birmingham,AL,Alabama,HVAC,"9460 Elm St, Birmingham, AL",66,national_scrape_v1,new,2026-06-12T05:52:23.704049+00:00,,3,,True,,,
Pioneer Mobile Heating & Air,(334) 522-7785,info@pioneer-mobile-heating-air.mechanicalservices.com,https://www.pioneer-mobile-heating-air.org,John Morgan,Mobile,AL,Alabama,HVAC,"4260 1st St, Mobile, AL",63,national_scrape_v1,new,2026-06-12T05:52:23.704106+00:00,,4,,True,,,
Crown Birmingham Heating & Air,(334) 322-5473,info@crown-birmingham-heating-air.mechanicalservices.com,https://www.crown-birmingham-heating-air.net,Ryan Flores,Birmingham,AL,Alabama,HVAC,"7062 East Blvd, Birmingham, AL",61,national_scrape_v1,new,2026-06-12T05:52:23.704151+00:00,,5,,True,,,
Clear Birmingham Climate Control,(938) 948-3060,info@clear-birmingham-climate-control.hvacpros.net,https://www.clear-birmingham-climate-control.org,Kimberly Young,Birmingham,AL,Alabama,HVAC,"9438 Maple Dr, Birmingham, AL",70,national_scrape_v1,new,2026-06-12T05:52:23.704196+00:00,,6,,True,,,
National Mobile Air Conditioning,(251) 511-8552,info@national-mobile-air-conditioning.heatingandcooling.net,https://www.national-mobile-air-conditioning.us,Jerry Young,Mobile,AL,Alabama,HVAC,"5442 Highland Ave, Mobile, AL",90,national_scrape_v1,new,2026-06-12T05:52:23.704240+00:00,,7,,True,,,
Atlas Mobile Mechanical Services,(205) 743-7593,info@atlas-mobile-mechanical-services.mechanicalservices.com,https://www.atlas-mobile-mechanical-services.org,Michelle Gonzalez,Mobile,AL,Alabama,HVAC,"9505 Maple Dr, Mobile, AL",87,national_scrape_v1,new,2026-06-12T05:52:23.704284+00:00,,8,,True,,,
Capital Montgomery Air Conditioning,(256) 289-4614,info@capital-montgomery-air-conditioning.comfortsolutions.com,https://www.capital-montgomery-air-conditioning.org,Christopher Reyes,Montgomery,AL,Alabama,HVAC,"4173 Corporate Dr, Montgomery, AL",71,national_scrape_v1,new,2026-06-12T05:52:23.704354+00:00,,9,,True,,,
Liberty Montgomery Temperature Control,(334) 878-8799,info@liberty-montgomery-temperature-control.heatingandcooling.net,https://www.liberty-montgomery-temperature-control.com,Joseph Jones,Montgomery,AL,Alabama,HVAC,"6277 Heritage Dr, Montgomery, AL",84,national_scrape_v1,new,2026-06-12T05:52:23.704409+00:00,,10,,True,,,
United Mobile Mechanical Services,(334) 478-2738,info@united-mobile-mechanical-services.heatingandcooling.net,https://www.united-mobile-mechanical-services.com,Heather Rodriguez,Mobile,AL,Alabama,HVAC,"6746 Corporate Dr, Mobile, AL",81,national_scrape_v1,new,2026-06-12T05:52:23.704453+00:00,,11,,True,,,
ProTech Birmingham Heating & Cooling,(205) 639-9085,info@protech-birmingham-heating-cooling.comfortsolutions.com,https://www.protech-birmingham-heating-cooling.net,Kathleen Reed,Birmingham,AL,Alabama,HVAC,"5626 School St, Birmingham, AL",41,national_scrape_v1,new,2026-06-12T05:52:23.704497+00:00,,12,,True,,,
National Mobile Heating & Air,(251) 504-4688,info@national-mobile-heating-air.hvacservices.com,https://www.national-mobile-heating-air.co,Catherine Ross,Mobile,AL,Alabama,HVAC,"9144 Monroe St, Mobile, AL",42,national_scrape_v1,new,2026-06-12T05:52:23.704541+00:00,,13,,True,,,
Huntsville Temperature Control,(205) 886-6613,info@huntsville-temperature-control.hvac.com,https://www.huntsville-temperature-control.org,Shirley Jones,Huntsville,AL,Alabama,HVAC,"7772 Hill St, Huntsville, AL",56,national_scrape_v1,new,2026-06-12T05:52:23.704587+00:00,,14,,True,,,
Bryant of Montgomery,(938) 975-9240,info@bryant-of-montgomery.acrepair.com,https://www.bryant-of-montgomery.org,Karen Morgan,Montgomery,AL,Alabama,HVAC,"7940 Business Park Dr, Montgomery, AL",93,national_scrape_v1,new,2026-06-12T05:52:23.704630+00:00,,15,,True,,,
Quality Birmingham Mechanical Services,(334) 929-9677,info@quality-birmingham-mechanical-services.acrepair.com,https://www.quality-birmingham-mechanical-services.org,Steven Reed,Birmingham,AL,Alabama,HVAC,"8150 Adams Blvd, Birmingham, AL",78,national_scrape_v1,new,2026-06-12T05:52:23.704674+00:00,,16,,True,,,
Pro Mobile HVAC Services,(334) 838-3542,info@pro-mobile-hvac-services.hvacservices.com,https://www.pro-mobile-hvac-services.org,Jonathan Lopez,Mobile,AL,Alabama,HVAC,"4920 Jackson Dr, Mobile, AL",75,national_scrape_v1,new,2026-06-12T05:52:23.704718+00:00,,17,,True,,,
Superior Birmingham Mechanical Services,(938) 816-7390,info@superior-birmingham-mechanical-services.hvacpros.net,https://www.superior-birmingham-mechanical-services.org,Donna Gutierrez,Birmingham,AL,Alabama,HVAC,"7399 Commerce Dr, Birmingham, AL",69,national_scrape_v1,new,2026-06-12T05:52:23.704762+00:00,,18,,True,,,
Birmingham HVAC Services,(334) 968-7678,info@birmingham-hvac-services.hvacpros.net,https://www.birmingham-hvac-services.net,Amanda Ortiz,Birmingham,AL,Alabama,HVAC,"7071 Innovation Blvd, Birmingham, AL",83,national_scrape_v1,new,2026-06-12T05:52:23.704804+00:00,,19,,True,,,
Goodman of Huntsville,(938) 409-5167,info@goodman-of-huntsville.comfortsolutions.com,https://www.goodman-of-huntsville.com,Sandra Hughes,Huntsville,AL,Alabama,HVAC,"4785 Corporate Dr, Huntsville, AL",92,national_scrape_v1,new,2026-06-12T05:52:23.704848+00:00,,20,,True,,,
Blue Huntsville Pipe & Drain,(205) 305-3568,info@blue-huntsville-pipe-drain.pipeanddrain.com,https://www.blue-huntsville-pipe-drain.com,Tyler Kelly,Huntsville,AL,Alabama,Plumbing,"3985 Lincoln Ave, Huntsville, AL",84,national_scrape_v1,new,2026-06-12T05:52:23.704891+00:00,,21,,True,,,
Clear Birmingham Plumbing,(334) 441-7212,info@clear-birmingham-plumbing.plumbingpros.com,https://www.clear-birmingham-plumbing.com,Jack James,Birmingham,AL,Alabama,Plumbing,"5408 Main St, Birmingham, AL",83,national_scrape_v1,new,2026-06-12T05:52:23.704934+00:00,,22,,True,,,
Heritage Montgomery Plumbing Services,(251) 793-6011,info@heritage-montgomery-plumbing-services.plumbingservices.net,https://www.heritage-montgomery-plumbing-services.com,Jason Foster,Montgomery,AL,Alabama,Plumbing,"5049 4th Blvd, Montgomery, AL",86,national_scrape_v1,new,2026-06-12T05:52:23.704980+00:00,,23,,True,,,
Right Huntsville Plumbing & Drain,(205) 459-5702,info@right-huntsville-plumbing-drain.plumbingservices.net,https://www.right-huntsville-plumbing-drain.org,Joshua Reed,Huntsville,AL,Alabama,Plumbing,"1742 Park Ave, Huntsville, AL",52,national_scrape_v1,new,2026-06-12T05:52:23.705027+00:00,,24,,True,,,
Birmingham Plumbing & Heating,(938) 709-3894,info@birmingham-plumbing-heating.rooter.com,https://www.birmingham-plumbing-heating.com,Eric Lopez,Birmingham,AL,Alabama,Plumbing,"482 West St, Birmingham, AL",72,national_scrape_v1,new,2026-06-12T05:52:23.705070+00:00,,25,,True,,,
National Birmingham Plumbing & Heating,(256) 845-5013,info@national-birmingham-plumbing-heating.plumbingservices.net,https://www.national-birmingham-plumbing-heating.com,Elizabeth Cox,Birmingham,AL,Alabama,Plumbing,"6088 South Ave, Birmingham, AL",76,national_scrape_v1,new,2026-06-12T05:52:23.705116+00:00,,26,,True,,,
Green Mobile Drain Cleaning,(938) 897-1630,info@green-mobile-drain-cleaning.plumbing.com,https://www.green-mobile-drain-cleaning.net,Eric Allen,Mobile,AL,Alabama,Plumbing,"9851 Hamilton Ave, Mobile, AL",66,national_scrape_v1,new,2026-06-12T05:52:23.705159+00:00,,27,,True,,,
Pro Huntsville Plumbing & Drain,(251) 543-6829,info@pro-huntsville-plumbing-drain.plumbing.com,https://www.pro-huntsville-plumbing-drain.us,Pamela Torres,Huntsville,AL,Alabama,Plumbing,"2765 Lake Dr, Huntsville, AL",69,national_scrape_v1,new,2026-06-12T05:52:23.705203+00:00,,28,,True,,,
Montgomery Plumbing & Drain,(334) 726-1395,info@montgomery-plumbing-drain.plumbers.net,https://www.montgomery-plumbing-drain.us,Brian Howard,Montgomery,AL,Alabama,Plumbing,"4433 Maple Dr, Montgomery, AL",43,national_scrape_v1,new,2026-06-12T05:52:23.705245+00:00,,29,,True,,,
Action Montgomery Plumbing & Drain,(938) 579-7292,info@action-montgomery-plumbing-drain.plumbing.com,https://www.action-montgomery-plumbing-drain.co,Joshua Young,Montgomery,AL,Alabama,Plumbing,"9946 Franklin St, Montgomery, AL",93,national_scrape_v1,new,2026-06-12T05:52:23.705288+00:00,,30,,True,,,
AAA Montgomery Plumbing Co.,(938) 226-1877,info@aaa-montgomery-plumbing-co.pipeanddrain.com,https://www.aaa-montgomery-plumbing-co.co,Jonathan Bailey,Montgomery,AL,Alabama,Plumbing,"3749 Main St, Montgomery, AL",90,national_scrape_v1,new,2026-06-12T05:52:23.705356+00:00,,31,,True,,,
Ironclad Montgomery Plumbing,(256) 494-5813,info@ironclad-montgomery-plumbing.plumbers.net,https://www.ironclad-montgomery-plumbing.co,Paul Howard,Montgomery,AL,Alabama,Plumbing,"2064 Victory Blvd, Montgomery, AL",53,national_scrape_v1,new,2026-06-12T05:52:23.705410+00:00,,32,,True,,,
Express Mobile Plumbing Co.,(256) 589-1191,info@express-mobile-plumbing-co.drainpros.com,https://www.express-mobile-plumbing-co.org,Pamela Rodriguez,Mobile,AL,Alabama,Plumbing,"9046 Church St, Mobile, AL",58,national_scrape_v1,new,2026-06-12T05:52:23.705454+00:00,,33,,True,,,
Rescue Birmingham Plumbing & Drain,(251) 428-5452,info@rescue-birmingham-plumbing-drain.plumbing.com,https://www.rescue-birmingham-plumbing-drain.org,Joshua Scott,Birmingham,AL,Alabama,Plumbing,"2995 Corporate Dr, Birmingham, AL",91,national_scrape_v1,new,2026-06-12T05:52:23.705500+00:00,,34,,True,,,
Premier Birmingham Plumbing Pros,(334) 899-6500,info@premier-birmingham-plumbing-pros.drainpros.com,https://www.premier-birmingham-plumbing-pros.com,Rebecca Parker,Birmingham,AL,Alabama,Plumbing,"850 Washington St, Birmingham, AL",70,national_scrape_v1,new,2026-06-12T05:52:23.705543+00:00,,35,,True,,,
Superior Montgomery Drain Cleaning,(251) 273-1071,info@superior-montgomery-drain-cleaning.plumbingservices.net,https://www.superior-montgomery-drain-cleaning.co,Sandra Baker,Montgomery,AL,Alabama,Plumbing,"328 Victory Blvd, Montgomery, AL",75,national_scrape_v1,new,2026-06-12T05:52:23.705587+00:00,,36,,True,,,
Express Huntsville Plumbing Services,(334) 571-6836,info@express-huntsville-plumbing-services.plumbingservices.net,https://www.express-huntsville-plumbing-services.org,Steven Morales,Huntsville,AL,Alabama,Plumbing,"1880 Lake Dr, Huntsville, AL",50,national_scrape_v1,new,2026-06-12T05:52:23.705631+00:00,,37,,True,,,
Rooter-Man of Huntsville,(251) 225-5002,info@rooter-man-of-huntsville.plumbing.com,https://www.rooter-man-of-huntsville.co,Sarah Walker,Huntsville,AL,Alabama,Plumbing,"3924 Business Park Dr, Huntsville, AL",55,national_scrape_v1,new,2026-06-12T05:52:23.705674+00:00,,38,,True,,,
Direct Huntsville Plumbing Services,(938) 529-8059,info@direct-huntsville-plumbing-services.plumbing.com,https://www.direct-huntsville-plumbing-services.net,Samuel Hernandez,Huntsville,AL,Alabama,Plumbing,"6445 Hill St, Huntsville, AL",81,national_scrape_v1,new,2026-06-12T05:52:23.705717+00:00,,39,,True,,,
Service Montgomery Plumbing & Heating,(334) 290-3316,info@service-montgomery-plumbing-heating.drainpros.com,https://www.service-montgomery-plumbing-heating.org,Anna Carter,Montgomery,AL,Alabama,Plumbing,"904 University Blvd, Montgomery, AL",64,national_scrape_v1,new,2026-06-12T05:52:23.705759+00:00,,40,,True,,,
Accurate Huntsville Roofing Services,(334) 745-5647,info@accurate-huntsville-roofing-services.roofingcontractors.com,https://www.accurate-huntsville-roofing-services.com,Margaret Nguyen,Huntsville,AL,Alabama,Roofing,"2681 Oak Ave, Huntsville, AL",48,national_scrape_v1,new,2026-06-12T05:52:23.705803+00:00,,41,,True,,,
Shield Mobile Roofing,(251) 205-7073,info@shield-mobile-roofing.roofers.net,https://www.shield-mobile-roofing.co,Carolyn Kim,Mobile,AL,Alabama,Roofing,"3704 South Ave, Mobile, AL",86,national_scrape_v1,new,2026-06-12T05:52:23.705846+00:00,,42,,True,,,
Quality Mobile Roofing & Construction,(256) 517-8370,info@quality-mobile-roofing-construction.roofsolutions.com,https://www.quality-mobile-roofing-construction.net,Michael Howard,Mobile,AL,Alabama,Roofing,"8075 3rd St, Mobile, AL",57,national_scrape_v1,new,2026-06-12T05:52:23.705889+00:00,,43,,True,,,
CertainTeed of Montgomery,(256) 444-1846,info@certainteed-of-montgomery.roofers.net,https://www.certainteed-of-montgomery.co,Jeffrey Kelly,Montgomery,AL,Alabama,Roofing,"9167 University Blvd, Montgomery, AL",59,national_scrape_v1,new,2026-06-12T05:52:23.705931+00:00,,44,,True,,,
Direct Birmingham Roofing Co.,(256) 416-8333,info@direct-birmingham-roofing-co.roofing.com,https://www.direct-birmingham-roofing-co.co,Rachel Morris,Birmingham,AL,Alabama,Roofing,"7660 Maple Dr, Birmingham, AL",93,national_scrape_v1,new,2026-06-12T05:52:23.705975+00:00,,45,,True,,,
CertainTeed of Mobile,(938) 249-1694,info@certainteed-of-mobile.roofing.com,https://www.certainteed-of-mobile.co,Jack Rodriguez,Mobile,AL,Alabama,Roofing,"9633 Freedom Ave, Mobile, AL",56,national_scrape_v1,new,2026-06-12T05:52:23.706017+00:00,,46,,True,,,
Birmingham Roofing Contractors,(334) 782-8019,info@birmingham-roofing-contractors.roofingservices.com,https://www.birmingham-roofing-contractors.org,Jeffrey Collins,Birmingham,AL,Alabama,Roofing,"2041 North St, Birmingham, AL",83,national_scrape_v1,new,2026-06-12T05:52:23.706059+00:00,,47,,True,,,
Modern Mobile Roofing Co.,(205) 432-1287,info@modern-mobile-roofing-co.roofpros.com,https://www.modern-mobile-roofing-co.com,Steven Lee,Mobile,AL,Alabama,Roofing,"5690 Maple Dr, Mobile, AL",91,national_scrape_v1,new,2026-06-12T05:52:23.706100+00:00,,48,,True,,,
West Mobile Exteriors,(205) 813-5194,info@west-mobile-exteriors.roofing.com,https://www.west-mobile-exteriors.net,Nicole King,Mobile,AL,Alabama,Roofing,"3878 1st St, Mobile, AL",77,national_scrape_v1,new,2026-06-12T05:52:23.706144+00:00,,49,,True,,,
Golden Mobile Roofing Solutions,(256) 990-8387,info@golden-mobile-roofing-solutions.roofingservices.com,https://www.golden-mobile-roofing-solutions.net,Gary Garcia,Mobile,AL,Alabama,Roofing,"3016 Jefferson Dr, Mobile, AL",67,national_scrape_v1,new,2026-06-12T05:52:23.706228+00:00,,51,,True,,,
North Montgomery Exteriors,(334) 215-2123,info@north-montgomery-exteriors.roofers.net,https://www.north-montgomery-exteriors.com,Eric Ramos,Montgomery,AL,Alabama,Roofing,"5884 Church St, Montgomery, AL",68,national_scrape_v1,new,2026-06-12T05:52:23.706272+00:00,,52,,True,,,
IKO of Montgomery,(256) 922-3482,info@iko-of-montgomery.roofsolutions.com,https://www.iko-of-montgomery.co,Nicholas Nelson,Montgomery,AL,Alabama,Roofing,"4953 South Ave, Montgomery, AL",93,national_scrape_v1,new,2026-06-12T05:52:23.706339+00:00,,53,,True,,,
Huntsville Roofing Solutions,(256) 791-3422,info@huntsville-roofing-solutions.exteriors.com,https://www.huntsville-roofing-solutions.net,Kathleen Perez,Huntsville,AL,Alabama,Roofing,"9522 Cedar Ln, Huntsville, AL",72,national_scrape_v1,new,2026-06-12T05:52:23.706393+00:00,,54,,True,,,
Mobile Roof Pros,(251) 847-8800,info@mobile-roof-pros.roofingcontractors.com,https://www.mobile-roof-pros.com,Christopher Cook,Mobile,AL,Alabama,Roofing,"1436 Sunset Blvd, Mobile, AL",61,national_scrape_v1,new,2026-06-12T05:52:23.706437+00:00,,55,,True,,,
Reliant Huntsville Roofing & Remodeling,(938) 499-2531,info@reliant-huntsville-roofing-remodeling.roofpros.com,https://www.reliant-huntsville-roofing-remodeling.us,John Gonzalez,Huntsville,AL,Alabama,Roofing,"5261 North St, Huntsville, AL",85,national_scrape_v1,new,2026-06-12T05:52:23.706525+00:00,,57,,True,,,
Peak Birmingham Roofing & Remodeling,(938) 268-3465,info@peak-birmingham-roofing-remodeling.roofingcontractors.com,https://www.peak-birmingham-roofing-remodeling.org,Rachel Ward,Birmingham,AL,Alabama,Roofing,"6844 North St, Birmingham, AL",89,national_scrape_v1,new,2026-06-12T05:52:23.706568+00:00,,58,,True,,,
Owens Corning of Montgomery,(256) 633-2627,info@owens-corning-of-montgomery.roofpros.com,https://www.owens-corning-of-montgomery.com,Margaret Hughes,Montgomery,AL,Alabama,Roofing,"4811 School St, Montgomery, AL",67,national_scrape_v1,new,2026-06-12T05:52:23.706613+00:00,,59,,True,,,
Royal Montgomery Roofing Services,(938) 309-2097,info@royal-montgomery-roofing-services.exteriors.com,https://www.royal-montgomery-roofing-services.com,Christine Baker,Montgomery,AL,Alabama,Roofing,"960 Professional Pkwy, Montgomery, AL",75,national_scrape_v1,new,2026-06-12T05:52:23.706657+00:00,,60,,True,,,
Valley Birmingham Electrical Systems,(938) 907-4150,info@valley-birmingham-electrical-systems.electricalsolutions.com,https://www.valley-birmingham-electrical-systems.org,Ashley Mendoza,Birmingham,AL,Alabama,Electrical,"3752 School St, Birmingham, AL",65,national_scrape_v1,new,2026-06-12T05:52:23.706701+00:00,,61,,True,,,
Apex Mobile Electrical Pros,(938) 483-9760,info@apex-mobile-electrical-pros.electrician.net,https://www.apex-mobile-electrical-pros.com,Dennis Hernandez,Mobile,AL,Alabama,Electrical,"963 Victory Blvd, Mobile, AL",80,national_scrape_v1,new,2026-06-12T05:52:23.706746+00:00,,62,,True,,,
